,State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Customer service calls,Churn,TOTAL MINUTES,TOTAL CALLS,TOTAL CHARGES
2956,NM,112,415,False,False,0,1,False,499.1000000000001,299,45.32
2957,MI,55,415,False,True,20,1,False,631.1999999999999,315,63.99
2958,NC,95,408,False,False,0,6,True,606.3999999999999,301,53.43
2959,NY,125,415,False,False,0,1,False,662.8000000000001,271,69.42999999999999
2960,TX,1,415,False,False,0,5,True,479.3,290,51.980000000000004
2961,KY,98,415,False,True,36,6,True,511.9,328,52.36
2962,SD,105,415,False,False,0,1,False,616.5,308,67.41
2963,ID,113,415,False,True,30,0,False,613.8000000000001,284,60.550000000000004
2964,OR,99,408,False,False,0,3,True,712.4999999999999,225,74.47
2965,WI,103,415,False,False,0,1,False,467.99999999999994,356,49.38
2966,WV,177,408,False,False,0,1,False,614.6,289,64.39999999999999
2967,SC,149,415,False,True,20,0,False,584.7,342,58.16
2968,CT,160,415,False,False,0,1,True,738.9,373,76.57000000000001
2969,NV,116,408,False,False,0,2,False,518.4,254,47.50000000000001
2970,ND,90,415,False,True,22,1,False,584.8,304,52.589999999999996
2971,MI,148,415,True,False,0,0,True,553.1,251,63.74000000000001
2972,MT,147,415,False,True,35,2,True,560.6,327,57.8
2973,NE,95,510,False,False,0,0,False,481.2,324,39.35
2974,UT,201,510,False,False,0,1,False,640.0,267,65.97
2975,WV,80,415,False,False,0,0,False,530.3,302,50.730000000000004
2976,AR,122,415,True,False,0,1,False,612.5,312,57.19
2977,MT,132,408,False,False,0,0,False,575.1,314,57.730000000000004
2978,UT,83,510,False,False,0,1,False,684.6,276,68.44
2979,HI,99,408,False,False,0,7,True,561.9,308,52.56
2980,KS,84,415,False,False,0,3,True,717.1999999999999,302,74.75
2981,NY,46,415,False,False,0,1,False,493.9,233,46.37
2982,OH,87,510,False,False,0,2,False,660.1,380,59.839999999999996
2983,HI,150,415,False,False,0,1,False,656.9,309,65.78
2984,KS,73,408,False,False,0,1,False,473.1,264,54.76
2985,IN,7,415,False,False,0,3,False,657.3,252,69.13
2986,OR,89,415,False,True,12,2,False,551.7,347,56.75
2987,NY,131,408,True,False,0,3,True,402.7,275,41.25
2988,VA,105,415,False,False,0,3,False,668.9,234,72.22
2989,MI,108,408,True,False,0,2,True,476.3,272,47.379999999999995
2990,ID,47,415,False,True,28,1,False,522.5999999999999,318,52.50000000000001
2991,MO,101,415,True,False,0,1,False,501.40000000000003,344,48.97
2992,AL,182,415,False,True,24,1,False,474.1,332,45.690000000000005
2993,OR,161,408,False,False,0,1,False,573.5999999999999,234,60.010000000000005
2994,VT,128,408,False,False,0,1,True,727.5,290,74.57000000000001
2995,AZ,69,415,False,True,31,2,False,552.7,284,59.870000000000005
2996,VA,113,408,False,True,34,1,False,360.8,266,30.209999999999997
2997,PA,87,408,False,True,30,0,False,641.2,334,72.1
2998,CO,71,415,False,False,0,0,False,702.0,299,70.85999999999999
2999,KY,76,415,False,False,0,1,False,679.0000000000001,269,67.21000000000001
3000,NJ,87,510,False,False,0,3,False,654.5,282,65.72
3001,IL,117,408,False,False,0,1,False,507.3,290,47.8
3002,WA,177,415,False,False,0,3,True,724.9,236,76.89
3003,WV,95,415,False,False,0,1,False,532.6999999999999,282,48.98
3004,RI,76,415,False,False,0,1,False,536.1,256,59.44
3005,OH,66,415,False,False,0,2,False,632.6,320,62.33
3006,MO,110,415,False,False,0,1,False,552.4,374,55.28
3007,MD,204,510,False,False,0,3,False,565.5,322,60.46000000000001
3008,OH,32,415,False,True,31,0,False,636.1,321,68.0
3009,VA,133,408,False,True,39,5,False,629.1000000000001,272,69.95
3010,FL,185,408,False,False,0,2,False,467.6,293,42.26
3011,CO,103,415,False,True,37,1,False,650.6999999999999,299,60.529999999999994
3012,NY,91,510,False,False,0,1,False,517.1999999999999,292,47.09
3013,WV,131,415,False,False,0,2,False,636.8000000000001,314,61.76
3014,LA,153,510,False,False,0,0,False,532.8,382,53.230000000000004
3015,MA,132,415,False,True,25,2,False,619.3,297,54.410000000000004
3016,UT,148,510,False,False,0,1,False,614.0,357,62.33
3017,AL,141,408,False,False,0,5,False,694.4,277,72.32000000000001
3018,ME,105,415,False,False,0,2,False,536.3000000000001,349,52.050000000000004
3019,TX,169,408,False,False,0,3,True,726.3999999999999,307,75.47000000000001
3020,ND,127,415,False,True,23,1,False,564.8,251,59.02
3021,CO,57,415,False,False,0,0,False,521.4,314,44.23
3022,LA,123,415,False,True,33,0,False,484.69999999999993,252,45.38
3023,MT,103,510,False,True,35,4,True,420.1,261,44.18
3024,OR,101,415,False,False,0,1,False,383.0,252,42.63999999999999
3025,NH,123,415,False,True,22,2,False,414.00000000000006,285,50.04
3026,NE,78,510,False,True,32,6,False,659.4,295,66.08
3027,WV,101,415,False,True,28,4,False,718.5,285,73.42
3028,NV,129,415,False,False,0,1,False,656.0999999999999,328,60.38
3029,MA,67,415,False,True,34,0,False,584.2,347,56.879999999999995
3030,MI,37,415,False,False,0,3,False,589.3,332,60.29
3031,KY,64,415,True,False,0,3,False,546.1,246,51.67
3032,WV,173,510,False,False,0,1,False,385.8,327,36.85
3033,KY,135,510,False,False,0,1,False,618.9,268,58.910000000000004
3034,NJ,75,415,False,True,42,1,False,535.4000000000001,300,64.55
3035,ME,88,415,False,False,0,4,True,509.5,260,45.12
3036,TX,112,415,False,False,0,3,False,598.3,318,64.28
3037,MN,113,408,False,False,0,0,False,656.0,347,60.56
3038,VA,121,510,False,True,28,2,False,495.2,260,43.13999999999999
3039,DC,70,415,False,False,0,1,False,498.7,324,51.260000000000005
3040,MD,90,415,False,False,0,0,False,647.7,327,57.59
3041,RI,39,408,False,False,0,0,False,505.59999999999997,305,43.87
3042,MA,142,408,False,False,0,0,False,551.0,350,61.27
3043,MD,176,408,False,False,0,1,False,530.0,260,57.3
3044,NM,105,408,False,False,0,1,False,610.1,280,56.669999999999995
3045,MN,57,415,False,False,0,2,True,686.3,266,76.34
3046,MI,110,510,False,False,0,1,False,401.7,251,34.1
3047,AZ,88,415,False,False,0,2,False,468.6000000000001,283,53.31
3048,AL,95,408,False,False,0,0,False,542.8,315,57.63
3049,MI,147,415,False,False,0,3,False,558.9,302,53.31
3050,SC,101,415,False,False,0,4,True,579.5999999999999,338,56.449999999999996
3051,MS,115,415,False,False,0,1,False,623.9,303,61.85
3052,MS,103,415,False,False,0,2,False,578.0,320,53.19
3053,CA,82,415,False,False,0,0,False,654.1,359,63.66000000000001
3054,MD,141,415,False,False,0,0,False,579.4,337,60.59
3055,ND,149,408,False,False,0,2,False,570.7,311,57.69
3056,IL,131,510,False,False,0,2,False,644.5,300,70.41
3057,SD,119,510,False,False,0,1,False,569.3,290,49.6
3058,AL,112,510,False,False,0,3,False,583.5,296,60.30000000000001
3059,NV,116,510,False,True,35,2,False,502.7,313,46.71999999999999
3060,LA,94,415,False,False,0,3,False,762.1,287,70.28
3061,VA,90,408,False,False,0,2,False,703.6999999999999,326,69.69
3062,DE,114,415,False,True,31,0,False,567.6,308,63.54
3063,CT,63,408,False,True,25,1,False,460.3,325,51.86999999999999
3064,CO,130,408,False,False,0,4,True,727.8000000000001,350,78.17
3065,MA,122,408,False,True,29,3,False,640.0,277,65.85
3066,OR,166,510,False,False,0,3,False,617.9000000000001,307,62.949999999999996
3067,WA,62,415,False,False,0,0,False,501.6,319,44.29
3068,SC,78,415,False,True,21,2,False,517.2,257,54.410000000000004
3069,IN,148,415,False,True,26,1,False,547.4,309,53.11000000000001
3070,MD,154,510,False,False,0,3,True,558.7,300,55.730000000000004
3071,NV,110,408,False,True,34,1,False,464.20000000000005,342,51.510000000000005
3072,TX,75,415,False,False,0,0,True,737.0,342,80.74
3073,ND,84,408,False,True,38,2,False,614.4,304,59.59
3074,WV,113,510,False,False,0,1,False,401.0,321,36.760000000000005
3075,CO,181,510,False,True,40,2,False,618.5,240,56.050000000000004
3076,TX,51,415,False,False,0,2,False,495.9,290,52.52
3077,FL,102,408,False,True,29,0,False,823.5,307,79.69
3078,AL,107,408,False,False,0,1,False,412.4,270,36.7
3079,WV,88,510,False,False,0,5,True,498.4,312,47.64
3080,MI,82,415,False,False,0,0,False,508.3,319,53.22
3081,NY,204,415,False,False,0,6,False,610.6999999999999,279,60.760000000000005
3082,MS,130,510,False,False,0,3,False,540.3000000000001,285,60.19
3083,MO,174,510,False,False,0,0,False,707.0,387,69.77
3084,AR,129,415,False,False,0,2,False,611.5,338,60.150000000000006
3085,MS,190,415,True,False,0,3,False,588.0999999999999,267,51.620000000000005
3086,NY,54,510,True,False,0,3,False,560.6000000000001,327,63.39000000000001
3087,SD,78,408,False,False,0,0,False,717.7,298,66.00999999999999
3088,AK,100,415,False,True,29,1,False,605.6,312,62.980000000000004
3089,WV,70,510,False,True,30,3,False,450.69999999999993,236,47.129999999999995
3090,SC,111,510,False,False,0,1,False,537.1,311,44.61000000000001
3091,VA,117,408,False,False,0,1,False,575.7,343,49.55
3092,MS,68,415,False,False,0,0,False,465.3,260,40.88999999999999
3093,SD,27,510,False,False,0,2,True,751.5,326,74.91999999999999
3094,MN,91,415,False,False,0,1,False,492.70000000000005,251,47.620000000000005
3095,AL,181,415,False,True,27,1,False,665.6,306,66.09
3096,CO,118,415,False,True,36,3,False,659.5999999999999,289,75.37000000000002
3097,ME,112,415,False,False,0,2,False,530.8,322,56.97
3098,GA,93,415,False,False,0,0,False,548.9,381,57.52
3099,AZ,102,408,False,False,0,0,False,566.4,324,55.83
3100,MA,93,415,False,False,0,0,False,663.8,307,61.45
3101,AZ,107,415,False,True,32,1,False,521.9000000000001,389,50.57
3102,IN,100,415,False,True,32,3,False,560.7,339,52.949999999999996
3103,DE,115,415,False,False,0,2,False,749.3,333,70.25
3104,WI,63,510,False,True,13,0,False,579.6999999999999,219,62.419999999999995
3105,ME,57,415,False,False,0,0,False,719.5999999999999,304,71.63
3106,DC,119,408,False,True,26,1,False,520.4,334,49.46
3107,GA,73,408,False,False,0,1,False,729.9,289,62.53
3108,HI,98,408,False,True,30,2,False,487.5,275,45.489999999999995
3109,VA,139,415,True,False,0,0,False,533.9000000000001,367,54.45
3110,NY,31,408,False,True,28,1,False,668.6,328,63.58
3111,PA,129,510,False,True,32,1,False,612.3000000000001,289,62.699999999999996
3112,AR,115,415,False,False,0,7,True,491.90000000000003,262,49.339999999999996
3113,HI,108,415,False,False,0,2,True,755.9000000000001,311,82.45
3114,DE,139,408,False,False,0,0,False,556.0,324,50.440000000000005
3115,WV,102,408,False,False,0,4,False,607.2,313,66.89
3116,OK,149,408,False,False,0,1,False,662.0,244,63.28000000000001
3117,OR,113,415,False,False,0,2,False,558.1,329,56.45
3118,ND,131,408,False,True,33,1,False,629.7,314,59.39999999999999
3119,MO,83,408,False,False,0,0,False,525.0,353,47.34
3120,AR,96,415,False,True,21,2,False,673.3,323,73.94
3121,GA,98,408,False,False,0,1,False,459.30000000000007,344,49.36
3122,TN,3,415,False,False,0,3,False,573.3000000000001,341,60.24
3123,MA,77,408,False,True,17,0,False,636.8999999999999,288,64.86
3124,ND,75,408,False,True,24,3,False,687.8,335,68.54
3125,IA,40,510,False,False,0,4,True,574.6,356,55.10000000000001
3126,NJ,108,415,False,False,0,0,False,724.7,339,73.84
3127,MT,100,415,False,False,0,4,True,607.4000000000001,280,52.03999999999999
3128,AL,16,415,False,False,0,3,False,551.0,327,56.53
3129,NY,115,510,False,True,16,2,False,486.1,338,47.21999999999999
3130,PA,108,510,False,True,25,3,False,455.0,301,48.17
3131,VT,107,510,False,False,0,5,False,598.0999999999999,235,58.74
3132,NC,161,415,False,False,0,2,True,802.0,344,87.35000000000001
3133,CT,147,415,False,False,0,2,False,612.9,282,58.31
3134,MO,107,415,False,False,0,3,False,387.09999999999997,307,42.919999999999995
3135,WV,120,510,False,False,0,1,False,693.0,324,65.94
3136,NJ,107,408,False,True,36,1,False,452.5,297,41.900000000000006
3137,AK,58,510,False,False,0,3,False,520.1,314,49.91
3138,LA,91,408,False,False,0,2,False,472.0,291,49.629999999999995
3139,AL,13,415,False,False,0,2,False,611.5,355,56.60000000000001
3140,IN,104,408,False,False,0,5,False,625.6,289,73.8
3141,MA,93,415,False,True,31,1,False,653.7,276,69.99
3142,DE,95,510,False,False,0,2,False,521.9999999999999,313,56.660000000000004
3143,SC,104,415,False,False,0,3,False,522.8,385,46.900000000000006
3144,NH,35,408,False,False,0,5,True,522.3,317,49.42
3145,LA,62,415,False,False,0,3,False,598.1999999999999,288,60.57
3146,MS,143,510,False,False,0,1,False,688.5999999999999,300,65.18
3147,NM,62,415,False,False,0,4,False,605.1,327,64.73
3148,WA,60,415,True,False,0,0,True,696.3,355,70.64
3149,SC,41,510,False,False,0,1,False,626.1999999999999,330,65.32
3150,MT,34,415,False,True,14,2,False,610.7,351,58.78000000000001
3151,ME,56,408,False,False,0,0,True,795.3000000000001,324,76.25
3152,NM,183,415,False,False,0,1,False,750.3,289,69.52
3153,AZ,94,415,False,False,0,2,False,575.4,271,62.120000000000005
3154,CT,73,415,False,True,47,2,False,558.5999999999999,328,56.43000000000001
3155,IL,123,408,False,False,0,2,False,543.0000000000001,321,46.95
3156,IN,64,408,False,False,0,3,False,531.4,284,48.18000000000001
3157,AR,127,415,True,False,0,4,True,500.7,345,49.0
3158,RI,33,415,False,False,0,3,False,634.9,326,61.86
3159,ND,27,415,False,False,0,1,False,544.5999999999999,297,64.61
3160,NH,123,408,False,False,0,0,False,668.7,259,66.99999999999999
3161,NV,148,510,False,False,0,2,False,711.9,348,68.73
3162,UT,81,415,False,False,0,0,False,513.8,352,51.55
3163,NC,122,510,False,True,30,2,False,701.7,272,73.39999999999999
3164,MI,52,415,False,False,0,1,False,668.2,348,69.02
3165,WI,91,408,False,True,44,1,False,640.9,297,64.88
3166,AR,54,415,False,False,0,2,True,727.4000000000001,312,74.97999999999999
3167,NH,152,510,False,False,0,1,False,570.8,308,61.68000000000001
3168,TX,201,415,False,False,0,1,True,787.5,281,78.14999999999999
3169,ID,78,415,False,False,0,4,True,434.4,314,39.910000000000004
3170,CT,67,415,False,False,0,0,False,584.1,310,52.51
3171,NH,100,408,False,False,0,1,False,654.6000000000001,330,64.93
3172,WY,41,510,False,False,0,3,False,704.7,302,72.25
3173,OR,133,415,False,False,0,3,False,616.1999999999999,338,55.97
3174,SC,36,408,False,True,43,2,False,493.5,351,33.04
3175,MD,51,510,False,True,28,0,False,734.8999999999999,311,77.66999999999999
3176,NY,122,415,False,False,0,0,False,418.90000000000003,277,44.209999999999994
3177,NM,84,408,False,True,41,1,False,525.0999999999999,325,51.38
3178,LA,91,415,False,False,0,0,False,540.5,299,59.47
3179,UT,110,408,False,False,0,1,False,595.5,298,60.15
3180,AL,91,408,True,False,0,1,False,423.90000000000003,321,44.94
3181,DE,121,408,False,False,0,5,False,562.6,279,62.26
3182,WV,109,415,False,False,0,3,False,556.1999999999999,316,58.45
3183,KY,95,510,False,False,0,2,False,491.4,308,51.57
3184,NC,72,415,False,False,0,0,False,631.2,338,60.85
3185,WV,73,415,False,False,0,0,False,646.6,352,68.31
3186,AZ,108,415,False,False,0,3,False,532.1999999999999,315,56.419999999999995
3187,WV,58,408,False,True,39,1,False,702.1999999999999,259,70.27
3188,ND,148,415,True,False,0,1,False,659.9,311,65.1
3189,WA,76,510,True,False,0,0,True,674.7,301,72.44
3190,ID,103,415,False,False,0,6,True,506.7,319,54.120000000000005
3191,CT,87,415,False,False,0,0,True,572.5,275,63.21999999999999
3192,OK,35,510,False,True,37,2,False,591.8,313,57.51
3193,IA,88,415,False,False,0,1,False,431.1,339,42.65
3194,NE,67,415,False,True,41,0,False,503.99999999999994,288,53.96
3195,ID,77,510,False,True,29,2,False,592.7,301,64.19
3196,OR,124,510,False,False,0,1,False,602.4000000000001,284,58.15
3197,SD,30,415,False,False,0,0,False,722.0,275,72.99
3198,DE,53,415,False,True,32,2,False,550.3,295,53.13999999999999
3199,WA,152,510,False,False,0,1,False,490.0,298,51.43
3200,CT,100,510,True,False,0,1,False,359.9,341,35.24999999999999
3201,MN,59,408,False,True,32,1,False,637.0999999999999,356,65.26
3202,WA,143,510,False,False,0,3,False,635.6999999999999,313,61.64
3203,PA,142,510,False,True,40,1,False,757.8,284,74.66
3204,ID,105,408,False,False,0,1,False,650.5,323,70.85
3205,MS,111,408,False,False,0,1,True,860.1999999999999,286,89.76
3206,WA,143,510,False,False,0,1,False,547.9000000000001,322,52.58
3207,DC,93,408,False,True,22,0,False,747.9000000000001,315,82.14
3208,KY,79,415,False,False,0,2,False,560.5,339,64.61999999999999
3209,OH,68,415,True,True,24,3,True,630.3,304,58.3
3210,TN,93,510,True,False,0,1,False,651.9999999999999,292,64.0
3211,ID,103,415,False,False,0,2,False,386.20000000000005,416,34.32
3212,WV,144,510,False,True,38,0,False,452.0,335,39.17
3213,WI,93,415,False,False,0,1,False,642.0,366,59.230000000000004
3214,OK,149,510,True,False,0,3,False,582.4,280,58.6
3215,WV,23,510,False,True,31,1,False,622.1,293,56.15
3216,SD,221,510,False,True,24,0,False,612.6999999999999,283,59.65
3217,KS,164,510,False,True,30,1,False,688.3000000000001,295,72.99000000000001
3218,NC,104,415,False,True,18,2,False,602.1,248,61.43
3219,NY,150,415,False,True,35,2,False,695.0,349,64.02
3220,WI,184,408,False,True,12,0,False,613.4000000000001,279,65.08
3221,SC,88,408,False,False,0,1,False,595.9,317,57.989999999999995
3222,UT,61,415,True,True,29,3,False,562.5,322,50.83
3223,NC,110,408,False,False,0,2,False,634.5,344,60.35
3224,IN,115,415,False,False,0,3,True,728.9,247,74.94
3225,AR,33,408,False,False,0,2,False,666.1,267,71.13
3226,ME,100,510,False,False,0,2,True,728.7,343,75.31
3227,NY,209,415,False,False,0,0,False,553.8,289,54.089999999999996
3228,OR,27,510,False,False,0,5,False,623.3,275,68.87
3229,IL,117,415,False,False,0,1,False,598.9,290,62.440000000000005
3230,MA,87,408,False,False,0,1,False,516.8000000000001,288,54.86
3231,CT,129,510,False,True,27,1,False,628.8000000000001,272,61.580000000000005
3232,WI,142,510,False,False,0,1,False,607.4999999999999,335,65.31
3233,OK,112,415,False,False,0,0,False,494.8,260,47.42
3234,DE,75,510,False,True,28,1,False,536.8,365,56.36
3235,AZ,97,408,False,True,25,3,False,533.1,326,51.19
3236,AK,121,408,False,True,34,0,False,581.8,294,67.18
3237,MI,142,415,True,False,0,1,False,533.1999999999999,354,53.190000000000005
3238,WA,121,510,False,False,0,3,True,728.5,311,77.34
3239,SD,87,415,False,True,33,2,False,585.8000000000001,282,53.69
3240,SD,34,408,False,False,0,1,False,758.4,272,69.03999999999999
3241,AK,177,415,True,False,0,1,True,624.1999999999999,280,68.61999999999999
3242,MA,58,415,False,True,30,0,False,687.1999999999999,340,64.55000000000001
3243,AR,113,415,True,False,0,5,True,433.7,321,42.370000000000005
3244,KS,101,415,False,False,0,1,False,677.8000000000001,251,70.02
3245,OR,89,415,False,False,0,3,False,426.70000000000005,282,40.82
3246,NC,77,408,True,True,44,0,True,554.9,306,49.99999999999999
3247,OK,146,510,False,False,0,4,True,348.59999999999997,308,40.22
3248,NJ,93,415,False,False,0,0,False,607.4,265,56.88
3249,OH,160,415,False,False,0,0,False,686.9000000000001,283,68.97
3250,NM,55,415,False,False,0,0,False,605.1,295,57.96
3251,OH,88,408,False,False,0,2,False,639.3000000000001,353,71.60000000000001
3252,MI,63,510,False,False,0,0,False,616.6000000000001,270,62.55
3253,KS,127,415,False,True,24,1,False,548.6,280,53.15
3254,IL,57,415,False,True,30,1,False,705.2,270,68.76
3255,RI,138,510,True,False,0,2,True,630.5999999999999,239,74.11
3256,AR,115,408,False,False,0,3,False,670.9000000000001,287,73.66000000000001
3257,NY,171,415,False,False,0,2,False,641.5999999999999,355,56.980000000000004
3258,WY,148,408,False,False,0,2,False,566.0,304,66.53
3259,NC,127,510,False,False,0,1,False,485.2,313,50.92999999999999
3260,OR,61,415,False,False,0,1,False,595.4,308,67.86
3261,VT,131,415,False,False,0,1,False,485.40000000000003,289,52.24999999999999
3262,SD,88,408,False,False,0,1,False,553.9,295,55.459999999999994
